time in milliseconds,acceleration_x,acceleration_y,acceleration_z,Roll,Pitch,Yaw
1264.0,-4.5755,-1.1701,7.7868,1.3033,-2.3092,-2.1662
1269.0,-4.5755,-1.1701,7.7868,1.3033,-2.3092,-2.1662
1274.0,-4.5755,-1.1701,7.7868,1.3033,-2.3092,-2.1662
1279.0,-4.5755,-1.1701,7.7868,-1.4957,2.2283,-0.746
1284.0,-10.6913,-1.8756,1.4364,-1.4957,2.2283,-0.746
1289.0,-10.6913,-1.8756,1.4364,-1.4957,2.2283,-0.746
1294.0,-10.6913,-1.8756,1.4364,-1.4957,2.2283,-0.746
1299.0,-10.6913,-1.8756,1.4364,-1.4957,2.2283,-0.746
1304.0,-10.6913,-1.8756,1.4364,-1.4957,2.2283,-0.746
1309.0,-4.8724,-3.6155,-1.3075,-4.412,2.5014,-1.0526
1314.0,-4.8724,-3.6155,-1.3075,-4.412,2.5014,-1.0526
1319.0,-4.8724,-3.6155,-1.3075,-4.412,2.5014,-1.0526
1324.0,-4.8724,-3.6155,-1.3075,-4.412,2.5014,-1.0526
1329.0,-4.8724,-3.6155,-1.3075,-4.412,2.5014,-1.0526
1334.0,-4.8724,-3.6155,-0.8525,-4.412,2.5014,-1.0526
1339.0,-2.7795,-4.75,-0.8525,-5.1597,2.8606,-0.465
1344.0,-2.7795,-4.75,-0.8525,-5.1597,2.8606,-0.465
1350.0,-2.7795,-4.75,-0.8525,-5.1597,2.8606,-0.465
1354.0,-2.7795,-4.75,-0.8525,-5.1597,2.8606,-0.465
1359.0,-2.7795,-4.75,-0.8525,-5.1597,2.8606,-0.465
1364.0,-3.8427,-4.4211,-1.0231,-5.1597,2.8606,-0.465
1369.0,-3.8427,-4.4211,-1.0231,-5.1597,2.8606,-0.465
1374.0,-3.8427,-4.4211,-1.0231,-6.6374,2.5533,-0.0624
1379.0,-3.8427,-4.4211,-1.0231,-6.6374,2.5533,-0.0624
1384.0,-3.8427,-4.4211,-1.0231,-6.6374,2.5533,-0.0624
1389.0,-3.8427,-4.4211,-1.0231,-6.6374,2.5533,-0.0624
1394.0,-3.2297,-6.4518,-2.6154,-6.6374,2.5533,-0.0624
1399.0,-3.2297,-6.4518,-2.6154,-6.6374,2.5533,-0.0624
1404.0,-3.2297,-6.4518,-2.6154,-8.4504,1.1135,-0.2377
1409.0,-3.2297,-6.4518,-2.6154,-8.4504,1.1135,-0.2377
1414.0,-3.2297,-6.4518,-2.6154,-8.4504,1.1135,-0.2377
1419.0,-3.8475,-9.5359,-3.5348,-8.4504,1.1135,-0.2377
1424.0,-3.8475,-9.5359,-3.5348,-8.4504,1.1135,-0.2377
1430.0,-3.8475,-9.5359,-3.5348,-8.4504,1.1135,-0.2377
1434.0,-3.8475,-9.5359,-3.5348,-8.1132,-0.195,-0.8632
1439.0,-3.8475,-9.5359,-3.5348,-8.1132,-0.195,-0.8632
1444.0,-3.8475,-9.5359,-3.5348,-8.1132,-0.195,-0.8632
1449.0,-3.8954,-6.4184,1.1758,-8.1132,-0.195,-0.8632
1454.0,-3.8954,-6.4184,1.1758,-8.1132,-0.195,-0.8632
1459.0,-3.8954,-6.4184,1.1758,-8.1132,-0.195,-0.8632
1464.0,-3.8954,-6.4184,1.1758,-6.7803,0.3279,0.5405
1469.0,-3.8954,-6.4184,1.1758,-6.7803,0.3279,0.5405
1474.0,-3.1291,-7.7865,4.8249,-6.7803,0.3279,0.5405
1479.0,-3.1291,-7.7865,4.8249,-6.7803,0.3279,0.5405
1484.0,-3.1291,-7.7865,4.8249,-6.7803,0.3279,0.5405
1489.0,-3.1291,-7.7865,4.8249,-6.7803,0.3279,0.5405
1494.0,-3.1291,-7.7865,4.8249,-5.3344,2.499,2.1942
1499.0,-1.4194,-17.6156,5.9433,-5.3344,2.499,2.1942
1505.0,-1.4194,-17.6156,5.9433,-5.3344,2.499,2.1942
1509.0,-1.4194,-17.6156,5.9433,-5.3344,2.499,2.1942
1514.0,-1.4194,-17.6156,5.9433,-5.3344,2.499,2.1942
1522.0,-1.4194,-17.6156,5.9433,-5.3344,2.499,2.1942
1524.0,4.2702,-26.9014,1.6165,-4.277,5.2668,2.1624
1529.0,4.2702,-26.9014,1.6165,-4.277,5.2668,2.1624
1535.0,4.2702,-26.9014,1.6165,-4.277,5.2668,2.1624
1539.0,4.2702,-26.9014,1.6165,-4.277,5.2668,2.1624
1545.0,4.2702,-26.9014,1.6165,-4.277,5.2668,2.1624
1549.0,4.2702,-26.9014,1.6165,-4.277,5.2668,2.1624
1554.0,6.593,-19.6463,2.389,-0.8616,8.6156,-1.4137
1559.0,6.593,-19.6463,2.389,-0.8616,8.6156,-1.4137
1565.0,6.593,-19.6463,2.389,-0.8616,8.6156,-1.4137
1569.0,6.593,-19.6463,2.389,-0.8616,8.6156,-1.4137
1574.0,6.593,-19.6463,2.389,-0.8616,8.6156,-1.4137
1579.0,6.593,-19.6463,2.389,-0.8616,8.6156,-1.4137
1584.0,6.593,-19.6463,2.389,-0.8616,8.6156,-1.4137
1589.0,8.0154,-8.2822,-2.8713,-0.0955,8.0298,-2.008
1594.0,8.0154,-8.2822,-2.8713,-0.0955,8.0298,-2.008
1600.0,8.0154,-8.2822,-2.8713,-0.0955,8.0298,-2.008
1604.0,8.0154,-8.2822,-2.8713,-0.0955,8.0298,-2.008
1609.0,8.0154,-8.2822,-2.8713,-0.0955,8.0298,-2.008
1614.0,8.0154,-8.2822,-2.8713,-0.0955,8.0298,-2.008
1619.0,3.8248,-7.4385,0.3465,-2.2928,0.5375,-3.1827
1624.0,3.8248,-7.4385,0.3465,-2.2928,0.5375,-3.1827
1629.0,3.8248,-7.4385,0.3465,-2.2928,0.5375,-3.1827
1634.0,3.8248,-7.4385,0.3465,-2.2928,0.5375,-3.1827
1639.0,3.8248,-7.4385,0.3465,-2.2928,0.5375,-3.1827
1644.0,3.8248,-7.4385,0.3465,-2.2928,0.5375,-3.1827
1649.0,4.5432,-8.3203,0.01,0.6815,-3.1302,-0.0759
1654.0,4.5432,-8.3203,0.01,0.6815,-3.1302,-0.0759
1659.0,4.5432,-8.3203,0.01,0.6815,-3.1302,-0.0759
1664.0,4.5432,-8.3203,0.01,0.6815,-3.1302,-0.0759
1669.0,4.5432,-8.3203,0.01,0.6815,-3.1302,-0.0759
1674.0,4.9216,-6.7997,1.081,0.6815,-3.1302,-0.0759
1679.0,4.9216,-6.7997,1.081,0.6815,-3.1302,-0.0759
1684.0,4.9216,-6.7997,1.081,0.6906,-3.4924,3.7543
1690.0,4.9216,-6.7997,1.081,0.6906,-3.4924,3.7543
1694.0,4.9216,-6.7997,1.081,0.6906,-3.4924,3.7543
1699.0,4.9216,-6.7997,1.081,0.6906,-3.4924,3.7543
1704.0,4.7204,-9.3738,1.5028,0.6906,-3.4924,3.7543
1709.0,4.7204,-9.3738,1.5028,0.6906,-3.4924,3.7543
1715.0,4.7204,-9.3738,1.5028,0.5905,-3.1901,3.9791
1719.0,4.7204,-9.3738,1.5028,0.5905,-3.1901,3.9791
1724.0,4.7204,-9.3738,1.5028,0.5905,-3.1901,3.9791
1729.0,5.8363,-9.6741,-5.6864,0.5905,-3.1901,3.9791
1734.0,5.8363,-9.6741,-5.6864,0.5905,-3.1901,3.9791
1739.0,5.8363,-9.6741,-5.6864,0.5905,-3.1901,3.9791
1744.0,5.8363,-9.6741,-5.6864,0.3748,-3.6904,0.9541
1749.0,5.8363,-9.6741,-5.6864,0.3748,-3.6904,0.9541
1755.0,5.8363,-9.6741,-5.6864,0.3748,-3.6904,0.9541
1759.0,2.0002,-6.9666,1.1189,0.3748,-3.6904,0.9541
1764.0,2.0002,-6.9666,1.1189,0.3748,-3.6904,0.9541
1769.0,2.0002,-6.9666,1.1189,0.3748,-3.6904,0.9541
1774.0,2.0002,-6.9666,1.1189,-0.7846,0.4819,-7.0E-4
1779.0,2.0002,-6.9666,1.1189,-0.7846,0.4819,-7.0E-4
1786.0,2.1725,-11.7381,1.7303,-0.7846,0.4819,-7.0E-4
1789.0,2.1725,-11.7381,1.7303,-0.7846,0.4819,-7.0E-4
1795.0,2.1725,-11.7381,1.7303,-0.7846,0.4819,-7.0E-4
1800.0,2.1725,-11.7381,1.7303,-0.7846,0.4819,-7.0E-4
1804.0,2.1725,-11.7381,1.7303,-0.0564,2.4611,-0.4118
1809.0,2.1725,-11.7381,1.7303,-0.0564,2.4611,-0.4118
1814.0,2.6946,-10.3272,0.5882,-0.0564,2.4611,-0.4118
1820.0,2.6946,-10.3272,0.5882,-0.0564,2.4611,-0.4118
1825.0,2.6946,-10.3272,0.5882,-0.0564,2.4611,-0.4118
1829.0,2.6946,-10.3272,0.5882,-0.0564,2.4611,-0.4118
1834.0,2.6946,-10.3272,0.5882,0.2649,2.0714,-0.4802
1840.0,2.6946,-10.3272,0.5882,0.2649,2.0714,-0.4802
1844.0,2.8574,-10.7419,0.5834,0.2649,2.0714,-0.4802
1849.0,2.8574,-10.7419,0.5834,0.2649,2.0714,-0.4802
