time in milliseconds,acceleration_x,acceleration_y,acceleration_z,Roll,Pitch,Yaw
1053.0,-6.1014,-16.3665,3.3069,3.1975,-2.6674,1.0557
1058.0,-6.1014,-16.3665,3.3069,3.1975,-2.6674,1.0557
1063.0,-6.1014,-16.3665,3.3069,3.1975,-2.6674,1.0557
1068.0,-6.1014,-16.3665,3.3069,3.1975,-2.6674,1.0557
1074.0,1.1639,-6.0559,2.5676,3.1975,-2.6674,1.0557
1078.0,1.1639,-6.0559,2.5676,3.1975,-2.6674,1.0557
1084.0,1.1639,-6.0559,2.5676,4.5531,-2.8666,-1.0829
1088.0,1.1639,-6.0559,2.5676,4.5531,-2.8666,-1.0829
1093.0,1.1639,-6.0559,2.5676,4.5531,-2.8666,-1.0829
1098.0,1.1639,-6.0559,2.5676,4.5531,-2.8666,-1.0829
1103.0,4.3631,-0.9315,4.231,4.5531,-2.8666,-1.0829
1108.0,4.3631,-0.9315,4.231,4.5531,-2.8666,-1.0829
1113.0,4.3631,-0.9315,4.231,4.5018,-2.5117,-1.9552
1118.0,4.3631,-0.9315,4.231,4.5018,-2.5117,-1.9552
1124.0,4.3631,-0.9315,4.231,4.5018,-2.5117,-1.9552
1128.0,1.729,-2.538,3.0273,4.5018,-2.5117,-1.9552
1134.0,1.729,-2.538,3.0273,4.5018,-2.5117,-1.9552
1138.0,1.729,-2.538,3.0273,4.5018,-2.5117,-1.9552
1143.0,1.729,-2.538,3.0273,4.0076,1.1462,-2.3419
1149.0,1.729,-2.538,3.0273,4.0076,1.1462,-2.3419
1154.0,1.729,-2.538,3.0273,4.0076,1.1462,-2.3419
1158.0,3.2233,-0.7266,2.6719,4.0076,1.1462,-2.3419
1163.0,3.2233,-0.7266,2.6719,4.0076,1.1462,-2.3419
1168.0,3.2233,-0.7266,2.6719,4.0076,1.1462,-2.3419
1174.0,3.2233,-0.7266,2.6719,-0.0651,1.8731,0.1883
1178.0,3.2233,-0.7266,2.6719,-0.0651,1.8731,0.1883
1183.0,0.5605,-4.3732,4.1599,-0.0651,1.8731,0.1883
1188.0,0.5605,-4.3732,4.1599,-0.0651,1.8731,0.1883
1193.0,0.5605,-4.3732,4.1599,-0.0651,1.8731,0.1883
1198.0,0.5605,-4.3732,4.1599,-0.0651,1.8731,0.1883
1203.0,0.5605,-4.3732,4.1599,-0.0651,1.8731,0.1883
1209.0,-1.8198,-3.458,1.435,-2.4762,5.9782,0.4803
1214.0,-1.8198,-3.458,1.435,-2.4762,5.9782,0.4803
1218.0,-1.8198,-3.458,1.435,-2.4762,5.9782,0.4803
1225.0,-1.8198,-3.458,1.435,-2.4762,5.9782,0.4803
1229.0,-1.8198,-3.458,1.435,-2.4762,5.9782,0.4803
1234.0,-1.8198,-3.458,1.435,-2.4762,5.9782,0.4803
1239.0,-8.9366,-7.3381,-1.2379,-3.7242,3.8347,3.6281
1244.0,-8.9366,-7.3381,-1.2379,-3.7242,3.8347,3.6281
1248.0,-8.9366,-7.3381,-1.2379,-3.7242,3.8347,3.6281
1254.0,-8.9366,-7.3381,-1.2379,-3.7242,3.8347,3.6281
1258.0,-8.9366,-7.3381,-1.2379,-3.7242,3.8347,3.6281
1263.0,-14.9806,-9.1638,-11.1283,-3.7242,3.8347,3.6281
1268.0,-14.9806,-9.1638,-11.1283,-3.0345,1.6636,2.1266
1273.0,-14.9806,-9.1638,-11.1283,-3.0345,1.6636,2.1266
1278.0,-14.9806,-9.1638,-11.1283,-3.0345,1.6636,2.1266
1283.0,-14.9806,-9.1638,-11.1283,-3.0345,1.6636,2.1266
1288.0,-14.9806,-9.1638,-11.1283,-3.0345,1.6636,2.1266
1294.0,-17.6913,-7.7576,-6.1665,-3.0345,1.6636,2.1266
1299.0,-17.6913,-7.7576,-6.1665,-3.0345,1.6636,2.1266
1303.0,-17.6913,-7.7576,-6.1665,-2.0004,-2.0095,0.1718
1308.0,-17.6913,-7.7576,-6.1665,-2.0004,-2.0095,0.1718
1314.0,-17.6913,-7.7576,-6.1665,-2.0004,-2.0095,0.1718
1318.0,-10.8283,-8.2152,3.1647,-2.0004,-2.0095,0.1718
1323.0,-10.8283,-8.2152,3.1647,-2.0004,-2.0095,0.1718
1328.0,-10.8283,-8.2152,3.1647,-2.0004,-2.0095,0.1718
1333.0,-10.8283,-8.2152,3.1647,-2.34,0.8878,1.6006
1338.0,-10.8283,-8.2152,3.1647,-2.34,0.8878,1.6006
1344.0,-10.8283,-8.2152,3.1647,-2.34,0.8878,1.6006
1348.0,-8.8025,-14.4645,-5.0765,-2.34,0.8878,1.6006
1353.0,-8.8025,-14.4645,-5.0765,-2.34,0.8878,1.6006
1359.0,-8.8025,-14.4645,-5.0765,-2.34,0.8878,1.6006
1363.0,-8.8025,-14.4645,-5.0765,-1.5911,3.1596,0.7766
1369.0,-8.8025,-14.4645,-5.0765,-1.5911,3.1596,0.7766
1374.0,-15.4787,-8.0341,-6.612,-1.5911,3.1596,0.7766
1378.0,-15.4787,-8.0341,-6.612,-1.5911,3.1596,0.7766
1383.0,-15.4787,-8.0341,-6.612,-1.5911,3.1596,0.7766
1388.0,-15.4787,-8.0341,-6.612,-1.5911,3.1596,0.7766
1393.0,-15.4787,-8.0341,-6.612,0.9727,1.0955,-0.5057
1398.0,-15.4787,-8.0341,-6.612,0.9727,1.0955,-0.5057
1403.0,-22.7583,2.8104,-9.2848,0.9727,1.0955,-0.5057
1408.0,-22.7583,2.8104,-9.2848,0.9727,1.0955,-0.5057
1413.0,-22.7583,2.8104,-9.2848,0.9727,1.0955,-0.5057
1419.0,-22.7583,2.8104,-9.2848,0.9727,1.0955,-0.5057
1423.0,-22.7583,2.8104,-9.2848,1.5885,-4.1293,-3.0829
1428.0,-2.6723,-6.7614,-7.8678,1.5885,-4.1293,-3.0829
1433.0,-2.6723,-6.7614,-7.8678,1.5885,-4.1293,-3.0829
1439.0,-2.6723,-6.7614,-7.8678,1.5885,-4.1293,-3.0829
1443.0,-2.6723,-6.7614,-7.8678,1.5885,-4.1293,-3.0829
1449.0,-2.6723,-6.7614,-7.8678,1.5885,-4.1293,-3.0829
1453.0,5.1916,-10.8132,1.3354,1.5885,-4.1293,-3.0829
1458.0,5.1916,-10.8132,1.3354,0.288,-5.1012,-3.2979
1463.0,5.1916,-10.8132,1.3354,0.288,-5.1012,-3.2979
1469.0,5.1916,-10.8132,1.3354,0.288,-5.1012,-3.2979
1474.0,5.1916,-10.8132,1.3354,0.288,-5.1012,-3.2979
1479.0,6.1255,-4.3875,9.5388,0.288,-5.1012,-3.2979
1483.0,6.1255,-4.3875,9.5388,0.288,-5.1012,-3.2979
1488.0,6.1255,-4.3875,9.5388,-3.3895,2.3924,-1.9632
1494.0,6.1255,-4.3875,9.5388,-3.3895,2.3924,-1.9632
1498.0,6.1255,-4.3875,9.5388,-3.3895,2.3924,-1.9632
1503.0,6.1255,-4.3875,9.5388,-3.3895,2.3924,-1.9632
1508.0,-0.4357,-16.9718,-2.1383,-3.3895,2.3924,-1.9632
1513.0,-0.4357,-16.9718,-2.1383,-3.3895,2.3924,-1.9632
1518.0,-0.4357,-16.9718,-2.1383,-1.5245,0.1389,0.5487
1524.0,-0.4357,-16.9718,-2.1383,-1.5245,0.1389,0.5487
1529.0,-0.4357,-16.9718,-2.1383,-1.5245,0.1389,0.5487
1534.0,-7.5334,-7.1236,3.1126,-1.5245,0.1389,0.5487
1539.0,-7.5334,-7.1236,3.1126,-1.5245,0.1389,0.5487
1543.0,-7.5334,-7.1236,3.1126,-1.5245,0.1389,0.5487
1548.0,-7.5334,-7.1236,3.1126,-1.1696,2.641,0.958
1554.0,-7.5334,-7.1236,3.1126,-1.1696,2.641,0.958
1558.0,-7.5334,-7.1236,3.1126,-1.1696,2.641,0.958
1563.0,-8.927,-10.8275,-4.0292,-1.1696,2.641,0.958
1568.0,-8.927,-10.8275,-4.0292,-1.1696,2.641,0.958
1573.0,-8.927,-10.8275,-4.0292,-1.1696,2.641,0.958
1579.0,-8.927,-10.8275,-4.0292,0.6233,2.4987,0.523
1584.0,-8.927,-10.8275,-4.0292,0.6233,2.4987,0.523
1589.0,-8.8312,-9.917,-3.3515,0.6233,2.4987,0.523
1593.0,-8.8312,-9.917,-3.3515,0.6233,2.4987,0.523
1599.0,-8.8312,-9.917,-3.3515,0.6233,2.4987,0.523
1603.0,-8.8312,-9.917,-3.3515,0.6233,2.4987,0.523
1608.0,-8.8312,-9.917,-3.3515,0.6233,2.4987,0.523
1613.0,-8.8312,-9.917,-3.3515,1.7418,5.7913,0.206
1618.0,-9.5927,-9.2496,-2.1051,1.7418,5.7913,0.206
1624.0,-9.5927,-9.2496,-2.1051,1.7418,5.7913,0.206
1628.0,-9.5927,-9.2496,-2.1051,1.7418,5.7913,0.206
1634.0,-9.5927,-9.2496,-2.1051,1.7418,5.7913,0.206
1638.0,-9.5927,-9.2496,-2.1051,1.7418,5.7913,0.206
1643.0,-9.0707,-8.6919,-5.5504,1.1169,6.8737,-0.706
1649.0,-9.0707,-8.6919,-5.5504,1.1169,6.8737,-0.706
1655.0,-9.0707,-8.6919,-5.5504,1.1169,6.8737,-0.706
1659.0,-9.0707,-8.6919,-5.5504,1.1169,6.8737,-0.706
1663.0,-9.0707,-8.6919,-5.5504,1.1169,6.8737,-0.706
1668.0,-9.0707,-8.6919,-5.5504,1.1169,6.8737,-0.706
1673.0,-5.2201,-7.5526,-4.8348,1.1169,6.8737,-0.706
1678.0,-5.2201,-7.5526,-4.8348,0.4834,2.5756,-2.0597
1683.0,-5.2201,-7.5526,-4.8348,0.4834,2.5756,-2.0597
1689.0,-5.2201,-7.5526,-4.8348,0.4834,2.5756,-2.0597
1693.0,-5.2201,-7.5526,-4.8348,0.4834,2.5756,-2.0597
1698.0,-3.3954,-7.6956,-2.4558,0.4834,2.5756,-2.0597
1703.0,-3.3954,-7.6956,-2.4558,0.4834,2.5756,-2.0597
1708.0,-3.3954,-7.6956,-2.4558,0.4834,2.5756,-2.0597
1714.0,-3.3954,-7.6956,-2.4558,0.5073,-0.5972,-1.1458
1718.0,-3.3954,-7.6956,-2.4558,0.5073,-0.5972,-1.1458
1723.0,-4.6885,-10.8179,1.3118,0.5073,-0.5972,-1.1458
1728.0,-4.6885,-10.8179,1.3118,0.5073,-0.5972,-1.1458
1733.0,-4.6885,-10.8179,1.3118,0.5073,-0.5972,-1.1458
1739.0,-4.6885,-10.8179,1.3118,1.4004,-0.0682,0.443
1743.0,-4.6885,-10.8179,1.3118,1.4004,-0.0682,0.443
1748.0,-5.8428,-11.0324,2.8757,1.4004,-0.0682,0.443
1753.0,-5.8428,-11.0324,2.8757,1.4004,-0.0682,0.443
1759.0,-5.8428,-11.0324,2.8757,1.4004,-0.0682,0.443
1763.0,-5.8428,-11.0324,2.8757,1.4004,-0.0682,0.443
1768.0,-5.8428,-11.0324,2.8757,1.4004,-0.0682,0.443
1774.0,-7.4088,-11.0467,0.146,1.6099,-0.2392,2.8896
1778.0,-7.4088,-11.0467,0.146,1.6099,-0.2392,2.8896
1783.0,-7.4088,-11.0467,0.146,1.6099,-0.2392,2.8896
1788.0,-7.4088,-11.0467,0.146,1.6099,-0.2392,2.8896
1794.0,-7.4088,-11.0467,0.146,1.6099,-0.2392,2.8896
1798.0,-7.4088,-11.0467,0.146,1.6099,-0.2392,2.8896
1803.0,-21.0054,-14.1356,-15.0475,4.2342,-2.7695,-3.0536
1808.0,-21.0054,-14.1356,-15.0475,4.2342,-2.7695,-3.0536
1814.0,-21.0054,-14.1356,-15.0475,4.2342,-2.7695,-3.0536
1819.0,-21.0054,-14.1356,-15.0475,4.2342,-2.7695,-3.0536
1823.0,-21.0054,-14.1356,-15.0475,4.2342,-2.7695,-3.0536
1828.0,-21.0054,-14.1356,-15.0475,4.2342,-2.7695,-3.0536
1834.0,-9.7699,-10.5796,7.9938,4.7754,-0.1378,-1.3309
1838.0,-9.7699,-10.5796,7.9938,4.7754,-0.1378,-1.3309
1843.0,-9.7699,-10.5796,7.9938,4.7754,-0.1378,-1.3309
1849.0,-9.7699,-10.5796,7.9938,4.7754,-0.1378,-1.3309
1853.0,-9.7699,-10.5796,7.9938,4.7754,-0.1378,-1.3309
